id;title;description;availability;condition;price;link;image_link;brand
709;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4790.00;https://veryberrylab.ru/product/dmbg/;https://veryberrylab.ru/upload/iblock/93c/93cbe69b0ec04675dd3c303fa6096f0d.JPG;"Very Berry Lab"
710;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5290.00;https://veryberrylab.ru/product/dmbge/;https://veryberrylab.ru/upload/iblock/ddd/ddd95d3a761ff6340abf57fee9b5f6bf.JPG;"Very Berry Lab"
711;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5690.00;https://veryberrylab.ru/product/dmbgem/;https://veryberrylab.ru/upload/iblock/a08/a08fcf40b24d0e261c5b580594f126ff.JPG;"Very Berry Lab"
712;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5290.00;https://veryberrylab.ru/product/dmbgm/;https://veryberrylab.ru/upload/iblock/20f/20f3d6f0f1fd3d178bea05660f91dfd7.JPG;"Very Berry Lab"
713;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4890.00;https://veryberrylab.ru/product/dmbm/;https://veryberrylab.ru/upload/iblock/804/8042197ecafd8619c53dedca0406ec74.JPG;"Very Berry Lab"
714;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5390.00;https://veryberrylab.ru/product/dmbme/;https://veryberrylab.ru/upload/iblock/4a2/4a299e0f035fc333097c133c62880468.JPG;"Very Berry Lab"
715;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4890.00;https://veryberrylab.ru/product/dmbe/;https://veryberrylab.ru/upload/iblock/bda/bda5e469b240961dc580b179134ee177.JPG;"Very Berry Lab"
716;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4490.00;https://veryberrylab.ru/product/dms/;https://veryberrylab.ru/upload/iblock/251/2519d28e15a6ef547ed348fd66967901.JPG;"Very Berry Lab"
717;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4790.00;https://veryberrylab.ru/product/dmsg/;https://veryberrylab.ru/upload/iblock/7e9/7e9f21f69facf33db481b48bdddce477.JPG;"Very Berry Lab"
718;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5290.00;https://veryberrylab.ru/product/dmsge/;https://veryberrylab.ru/upload/iblock/411/4111830de64e55236b1851847fd65b7e.JPG;"Very Berry Lab"
719;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5690.00;https://veryberrylab.ru/product/dmsgem/;https://veryberrylab.ru/upload/iblock/f78/f78307d43d6a9faefd5823b86da09627.JPG;"Very Berry Lab"
720;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5290.00;https://veryberrylab.ru/product/dmsgm/;https://veryberrylab.ru/upload/iblock/2b5/2b5222ace1c0debb9d4000dce1b437cc.JPG;"Very Berry Lab"
721;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4890.00;https://veryberrylab.ru/product/dmsm/;https://veryberrylab.ru/upload/iblock/505/505e576f2b837294fa77906b224dc104.JPG;"Very Berry Lab"
722;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5390.00;https://veryberrylab.ru/product/dmsme/;https://veryberrylab.ru/upload/iblock/13a/13a3a4f4332c1fc32938a48660d6da25.JPG;"Very Berry Lab"
723;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4890.00;https://veryberrylab.ru/product/dmse/;https://veryberrylab.ru/upload/iblock/ac9/ac95688dbe5395e286ffe515c0bb9344.JPG;"Very Berry Lab"
724;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4490.00;https://veryberrylab.ru/product/dmw/;https://veryberrylab.ru/upload/iblock/f66/f6665813b5583fd7e7b10f775088a38b.JPG;"Very Berry Lab"
725;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4790.00;https://veryberrylab.ru/product/dmwg/;https://veryberrylab.ru/upload/iblock/4c4/4c40b44d2b15cecc0fd02a8eac5b1beb.JPG;"Very Berry Lab"
726;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5290.00;https://veryberrylab.ru/product/dmwge/;https://veryberrylab.ru/upload/iblock/a3d/a3d0c84dab2ad9e79b7ca302c6bdc02a.JPG;"Very Berry Lab"
727;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5690.00;https://veryberrylab.ru/product/dmwgem/;https://veryberrylab.ru/upload/iblock/25f/25fe19cb4d91404046fd75b8ee84a4d4.JPG;"Very Berry Lab"
728;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5290.00;https://veryberrylab.ru/product/dmwgm/;https://veryberrylab.ru/upload/iblock/4ef/4efda6432fa2b7df28618d2700128ea0.JPG;"Very Berry Lab"
729;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4890.00;https://veryberrylab.ru/product/dmwm/;https://veryberrylab.ru/upload/iblock/48e/48e602f26eb45c4cabd7411e6a66bd79.JPG;"Very Berry Lab"
730;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;5390.00;https://veryberrylab.ru/product/dmwme/;https://veryberrylab.ru/upload/iblock/ad7/ad7dc724012e2e1b6977bbc093a8b375.JPG;"Very Berry Lab"
731;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;4890.00;https://veryberrylab.ru/product/dmwe/;https://veryberrylab.ru/upload/iblock/167/16773dfb527b7b8663762aa658d92e57.JPG;"Very Berry Lab"
1718;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;2990.00;https://veryberrylab.ru/product/dykhanie-lyubvi-s/;https://veryberrylab.ru/upload/iblock/046/04604cd7edb314e446066229f11135c0.jpg;"Very Berry Lab"
1719;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3190.00;https://veryberrylab.ru/product/dykhanie-lyubvi-s-/;https://veryberrylab.ru/upload/iblock/44b/44b69bfd0f2aef6026d78d8940ccc40d.jpg;"Very Berry Lab"
1721;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/ge/;https://veryberrylab.ru/upload/iblock/524/5241e453ae5d06caead059602f32a21b.jpg;"Very Berry Lab"
1722;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3890.00;https://veryberrylab.ru/product/bbggeemm/;https://veryberrylab.ru/upload/iblock/5c3/5c31c1d3370ff440ec2c4edf8752869e.jpg;"Very Berry Lab"
1723;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/gm/;https://veryberrylab.ru/upload/iblock/d2f/d2f1cbfd874d9f197a6e0751981f1b44.jpg;"Very Berry Lab"
1724;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/he/;https://veryberrylab.ru/upload/iblock/725/7252459bfa28723a862e11f96ae07ac9.jpg;"Very Berry Lab"
1725;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/bbme/;https://veryberrylab.ru/upload/iblock/d0a/d0a1a852ad9fcc601466665270b1d8d9.jpg;"Very Berry Lab"
1726;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/bbm/;https://veryberrylab.ru/upload/iblock/7ff/7ff2061d0e9032f867e905696f6faed3.jpg;"Very Berry Lab"
1727;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;2990.00;https://veryberrylab.ru/product/W/;https://veryberrylab.ru/upload/iblock/b5a/b5a94d04a9f8cb2809ed28c197bfaec3.jpg;"Very Berry Lab"
1728;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3190.00;https://veryberrylab.ru/product/WG/;https://veryberrylab.ru/upload/iblock/a66/a661edbd431f107682089b9bee36c51d.jpg;"Very Berry Lab"
1729;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/WGE/;https://veryberrylab.ru/upload/iblock/b8a/b8a614de4c77d309f480de7b8cfe3347.jpg;"Very Berry Lab"
1730;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3890.00;https://veryberrylab.ru/product/WGEM/;https://veryberrylab.ru/upload/iblock/fcd/fcde512dc0d8fb699c773c59d47b51c7.jpg;"Very Berry Lab"
1731;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/WGM/;https://veryberrylab.ru/upload/iblock/6fc/6fc03c1c9e536d19169421a45718abc1.jpg;"Very Berry Lab"
1732;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/WM/;https://veryberrylab.ru/upload/iblock/f87/f87eb39808f891bb5ffa0b654f470177.jpg;"Very Berry Lab"
1733;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/WME/;https://veryberrylab.ru/upload/iblock/8f6/8f6d0a2a8cdb97146eda2025f1eaf4cf.jpg;"Very Berry Lab"
1734;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/WE/;https://veryberrylab.ru/upload/iblock/7cc/7cc657f908177242b0343b3de6484713.jpg;"Very Berry Lab"
1735;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;2990.00;https://veryberrylab.ru/product/K/;https://veryberrylab.ru/upload/iblock/c3d/c3d12a1e01361ba8055b6ba397f69f0c.jpg;"Very Berry Lab"
1736;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3190.00;https://veryberrylab.ru/product/KG/;https://veryberrylab.ru/upload/iblock/bbd/bbddd6c1e77d4dd0662591dca715642f.jpg;"Very Berry Lab"
1737;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/KGE/;https://veryberrylab.ru/upload/iblock/2ad/2ad3b86edff15a60df4d439219953808.jpg;"Very Berry Lab"
1738;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3890.00;https://veryberrylab.ru/product/KGEM/;https://veryberrylab.ru/upload/iblock/57e/57e0adf7048d898554bb25b4e917fbae.jpg;"Very Berry Lab"
1739;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/KGM/;https://veryberrylab.ru/upload/iblock/702/702c9333f0636b2827281826a113ce21.jpg;"Very Berry Lab"
1740;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/KM/;https://veryberrylab.ru/upload/iblock/e1e/e1ef9509212e427f97fc5670e1e4189f.jpg;"Very Berry Lab"
1741;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/KME/;https://veryberrylab.ru/upload/iblock/635/635b75d620504f5e0f4901fe9977bc82.jpg;"Very Berry Lab"
1742;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/KE/;https://veryberrylab.ru/upload/iblock/422/422683f169e1896b1222eb9b8d9e885c.jpg;"Very Berry Lab"
1743;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;2990.00;https://veryberrylab.ru/product/C/;https://veryberrylab.ru/upload/iblock/749/74945713e6a58611c51488b558c1fbc6.jpg;"Very Berry Lab"
1744;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3190.00;https://veryberrylab.ru/product/CG/;https://veryberrylab.ru/upload/iblock/c13/c13addfb29ee96bf85165db7dedb53c7.jpg;"Very Berry Lab"
1745;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/CGE/;https://veryberrylab.ru/upload/iblock/3f9/3f9d6395941e196072cb2fdda6bd1b96.jpg;"Very Berry Lab"
1746;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3890.00;https://veryberrylab.ru/product/CGEM/;https://veryberrylab.ru/upload/iblock/c7b/c7b39c96829a1e04a08e186725fa0498.jpg;"Very Berry Lab"
1747;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/CGM/;https://veryberrylab.ru/upload/iblock/662/6626f67911e6b3c6e66124ab4d7cebe0.jpg;"Very Berry Lab"
1748;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/CM/;https://veryberrylab.ru/upload/iblock/98e/98ee44182d471717d28924a476a2490a.jpg;"Very Berry Lab"
1749;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/CME/;https://veryberrylab.ru/upload/iblock/7e7/7e7ef6449cf0be13d74679448462683c.jpg;"Very Berry Lab"
1750;"Букеты из клубники Дыхание любви";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/CE/;https://veryberrylab.ru/upload/iblock/abf/abfc7616da5044abb794683b2999b20a.jpg;"Very Berry Lab"
740;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;2990.00;https://veryberrylab.ru/product/4-shokolada/;https://veryberrylab.ru/upload/iblock/edf/edf1ad4fc051c89c5c1ff62e9a06c4db.JPG;"Very Berry Lab"
741;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3190.00;https://veryberrylab.ru/product/shog/;https://veryberrylab.ru/upload/iblock/041/0418fe5f1f6e8b2c2093a9d07d2917ce.JPG;"Very Berry Lab"
742;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/shoge/;https://veryberrylab.ru/upload/iblock/93c/93cf10628c5ed62334f773e36fa7f2ff.JPG;"Very Berry Lab"
743;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3890.00;https://veryberrylab.ru/product/shogem/;https://veryberrylab.ru/upload/iblock/b3e/b3ed202c32d8d9b109d638ba4ae00c17.JPG;"Very Berry Lab"
744;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/shogm/;https://veryberrylab.ru/upload/iblock/825/8255ac67e5fa6c3059cc0cdb24dc224c.JPG;"Very Berry Lab"
745;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/shom/;https://veryberrylab.ru/upload/iblock/50d/50de94fce1cc930f097d162f50597b73.JPG;"Very Berry Lab"
746;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3590.00;https://veryberrylab.ru/product/shome/;https://veryberrylab.ru/upload/iblock/1ab/1abc469dec43c952a63ec7bd85d54563.JPG;"Very Berry Lab"
747;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3290.00;https://veryberrylab.ru/product/shoe/;https://veryberrylab.ru/upload/iblock/ad1/ad129998c00fa69940f7bfc7a32bb944.JPG;"Very Berry Lab"
748;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;2990.00;https://veryberrylab.ru/product/shs/;https://veryberrylab.ru/upload/iblock/d2b/d2b93a0d6269d5ea896082d8fb9c26fc.JPG;"Very Berry Lab"
749;"Букеты из клубники 4 Шоколада";"- Прямые поставки свежей клубники, каждое утро, которая бережно отбирается и моется нашими флористами. - Никаких мелких и кривых ягод! - Мы делаем максимально качественные букеты, поэтому вы можете не переживать, что букет не будет соответствовать фотографии.";"in stock";new;3190.00;https://veryberrylab.ru/product/shsg/;https://veryberrylab.ru/upload/iblock/5b0/5b0fc5ab6e492be858ca9f7ee1e3ece5.JPG;"Very Berry Lab"
